customer_id,gender,location,age,monthly_income,monthly_emi_outflow,total_credit_limit,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,months_since_last_default,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,target_credit_score_movement
21066,female,Jalandhar,26,43231,17130,100000,121623,0.68,1,64,12,0,2,39185.41,59607,Stable
21067,female,Siliguri,33,76486,28228,170000,228364,0.11,7,52,0,27,2,43585.09,101523,Stable
21068,male,Kollam,27,47953,20796,120000,22459,0.59,3,63,0,21,2,37663.35,158972,Stable
21069,female,Hoshiarpur,36,78251,62971,200000,194580,0.05,1,76,0,26,1,53697.84,468757,Stable
21070,female,Shirdi,49,128134,35913,310000,864785,0.76,3,72,0,0,1,68054.83,1143783,Stable
21071,female,Aizawl,28,49440,38476,130000,927271,0.07,0,57,0,0,4,40690.3,127972,Stable
21072,male,Gaya,27,29710,15148,80000,274178,0.24,3,72,0,18,1,18441.81,256328,Stable
21073,male,Raipur,21,36642,31716,90000,34570,0.45,0,66,0,19,2,42521.25,138285,Stable
21074,male,Gurgaon,45,123384,33186,260000,732746,0.79,2,77,0,19,1,54019.93,633816,Stable
21075,male,Nashik,30,22897,12029,50000,73256,0.91,0,37,0,70,4,27259.26,668,Decrease
21076,female,Chandrapur,63,235836,58221,540000,588032,0.19,0,81,0,0,0,68474.63,568269,Increase
21077,male,Bhopal,25,22561,10373,60000,229035,0.52,3,70,0,0,2,16656.86,123244,Stable
21078,male,Aligarh,30,42793,31018,120000,188589,0.52,3,75,0,0,2,35385.37,247918,Stable
21079,male,Delhi,40,50939,41712,110000,879288,0.16,2,77,0,0,2,28093.82,661599,Stable
21080,female,Satna,39,99497,6669,230000,7335,0.39,0,73,0,70,2,59253.63,373781,Stable
21081,female,Baroda,30,30207,16928,60000,52138,0.56,1,61,0,0,3,24080.87,50599,Stable
21082,female,Tirupati,22,36884,28526,80000,173438,0.58,2,70,0,86,1,19904.04,205136,Stable
21083,male,Nagpur,36,52340,4096,120000,24944,0.94,1,70,0,0,2,18340.4,246576,Stable
21084,female,Srinagar,21,36330,12343,80000,50359,0.49,3,79,0,0,2,16576.57,165208,Stable
21085,female,Lucknow,55,180640,17687,490000,54475,0.12,2,88,0,0,1,26539.95,1210455,Increase
21086,male,Bilaspur,57,153356,33027,320000,465020,0.76,1,74,20,0,0,29509.91,531223,Stable
21087,female,Imphal,26,36588,2249,100000,27167,0.24,1,69,0,28,2,37064.11,108066,Stable
21088,male,Rajkot,68,222396,137288,570000,151016,0.06,0,71,0,0,1,51171.9,399682,Increase
21089,male,Howrah,39,57295,44950,140000,947995,0.04,3,71,0,0,1,26751.07,521120,Stable
21090,female,Coimbatore,39,76972,14023,190000,309908,0.11,2,84,0,0,1,54469.83,390383,Increase
21091,male,Tirupati,25,40300,24666,100000,470627,0.05,3,63,0,0,2,47691.96,54784,Stable
21092,male,Jalna,33,65029,44108,190000,180842,0.53,1,45,0,0,4,93217.64,17622,Stable
21093,male,Srinagar,65,216612,134031,540000,2825373,0.1,1,53,0,0,1,129709.03,92471,Increase
21094,male,Amritsar,55,182533,81161,490000,249975,0.24,1,55,0,0,2,81194.78,378021,Stable
21095,male,Thiruvananthapuram,26,40832,37820,80000,873263,0.82,1,77,0,0,1,21783.67,138056,Stable
21096,male,Udaipur,21,27022,16999,70000,154690,0.17,2,55,0,85,4,33146.47,156180,Stable
21097,female,Raipur,23,37422,23869,90000,73993,0.03,1,70,0,0,2,30083.28,210022,Stable
21098,male,Lucknow,33,75474,33619,230000,775926,0.41,1,62,0,0,2,70096.01,163215,Stable
21099,male,Belgaum,33,85452,29794,190000,92361,0.18,0,89,31,22,0,29535.44,1001553,Increase
21100,male,Muzaffarpur,50,107303,81295,220000,982043,0.03,1,76,34,0,2,52422.91,557138,Stable
21101,male,Gaya,21,46878,9138,140000,83155,0.11,0,77,0,0,2,36478.28,142487,Increase
21102,female,Tirupati,70,223270,1359,560000,16443,0.91,1,83,0,0,1,67141.03,524387,Stable
21103,female,Udaipur,54,175903,140373,380000,1556736,0.05,0,53,0,0,2,66147.21,472931,Stable
21104,male,Jamshedpur,27,49120,44296,100000,314501,0.31,2,75,0,28,2,21670.32,214392,Stable
21105,female,Durgapur,25,34795,26343,100000,292407,0.98,1,56,1,0,3,38330.51,66863,Stable
21106,male,Agartala,27,36990,27619,90000,29828,0.54,0,65,6,0,2,30128.68,95766,Stable
21107,male,Kochi,40,50603,25665,130000,207629,0.06,3,57,0,0,2,36555.84,175736,Stable
21108,male,Madurai,57,166209,15402,380000,78550,0.06,2,85,0,0,1,35480.63,1497886,Increase
21109,male,Meerut,27,26114,3725,50000,52448,0.2,0,58,0,20,3,22135.77,80770,Stable
21110,female,Puducherry,39,69448,31286,190000,253416,0.63,4,84,26,0,1,38539.95,584768,Stable
21111,female,Chandrapur,30,26517,0,70000,0,0.25,0,70,0,0,1,20801.99,250224,Stable
21112,male,Dhanbad,58,153877,70414,400000,1484327,0.61,1,73,28,0,1,35186.48,637944,Stable
21113,male,Dispur,47,118046,108342,320000,1525455,0.26,2,50,0,0,1,95529.37,412918,Stable
21114,female,Mysore,39,50232,10268,110000,124037,0.01,1,72,18,0,2,27596.5,202227,Stable
21115,female,Belgaum,48,145672,57220,350000,805657,0.62,0,66,0,28,1,76674.93,515542,Stable
21116,male,Kanpur,53,198652,128569,490000,1169977,0.07,0,75,0,0,1,77027.41,695109,Stable
21117,female,Kohima,25,27843,19429,80000,20983,0.44,1,69,5,0,4,28803.5,87693,Stable
21118,male,Bilaspur,39,79800,28036,210000,395027,0.28,2,88,0,0,0,37680.35,959460,Increase
21119,female,Hoshiarpur,25,43470,20207,110000,103055,0.16,0,71,0,0,2,30960.16,246292,Stable
21120,female,Patna,29,24398,9368,60000,85061,0.1,1,41,0,0,4,43092.18,13437,Increase
21121,female,Moradabad,26,39783,21467,110000,388123,0.54,0,52,0,0,2,39984.5,94426,Stable
21122,female,Dispur,22,33399,9863,80000,40438,0.3,0,43,0,0,5,49615.35,26165,Stable
21123,male,Raebareli,29,33156,14153,100000,57885,0.44,3,80,0,0,2,21384.85,288926,Stable
21124,male,Ludhiana,29,37919,3197,80000,25895,0.62,0,75,0,0,1,23656.01,167596,Stable
21125,female,Gandhinagar,28,22341,15771,60000,32803,0.96,3,66,0,26,3,21940.98,146478,Stable
21126,male,Shillong,59,184420,38997,400000,237491,0.0,2,54,0,0,2,93082.34,321360,Stable
21127,female,Faridabad,46,137229,33952,390000,410479,0.22,3,79,28,0,1,77657.93,789459,Stable
21128,female,Howrah,26,27855,20383,60000,409494,0.29,0,70,0,0,2,20157.26,269255,Stable
21129,male,Shimla,28,36066,10958,80000,198120,0.46,1,46,4,29,4,60985.27,18524,Stable
21130,male,Raebareli,29,33589,11295,80000,102558,0.2,0,75,35,0,1,26228.58,249554,Stable
21131,male,Jamshedpur,23,42421,25936,100000,261953,0.18,0,84,0,0,2,33198.94,175855,Stable
21132,female,Aurangabad,23,34269,13826,80000,56686,0.04,1,77,5,27,2,24100.82,262377,Stable
21133,male,Kochi,38,66470,21215,150000,150414,0.22,2,86,0,82,1,25688.17,1173372,Stable
21134,male,Kochi,40,57168,29437,130000,32380,0.5,4,73,0,24,1,20384.35,606958,Stable
21135,male,Pune,64,242197,54223,580000,113326,0.2,0,70,2,0,0,51323.48,562752,Stable
21136,male,Durgapur,34,79886,65998,210000,929911,0.21,4,80,33,30,2,58671.92,212032,Stable
21137,female,Bareilly,29,35311,11722,90000,24616,0.04,3,77,0,29,1,21138.25,278122,Stable
21138,female,Delhi,55,156263,96166,380000,874148,0.04,0,79,0,0,0,51911.49,915380,Increase
21139,female,Shirdi,26,24905,10756,70000,248356,0.4,1,65,0,0,2,23496.64,126534,Stable
21140,female,Delhi,23,34957,25026,100000,602626,0.61,1,76,6,0,1,30215.77,221753,Stable
21141,female,Coimbatore,23,45794,34691,110000,72157,0.04,2,31,0,0,6,68288.45,42820,Decrease
21142,female,Satna,32,65548,43669,150000,221838,0.23,3,56,3,25,2,57669.94,249101,Stable
21143,female,Panipat,28,44422,33450,100000,304395,0.17,0,64,0,0,2,49134.62,72132,Stable
21144,male,Gurgaon,42,104479,12894,300000,207464,0.08,0,76,0,0,1,61214.62,873872,Increase
21145,female,Nashik,27,33884,14993,80000,16492,0.5,3,48,2,0,7,62505.27,12977,Decrease
21146,female,Mysore,44,141609,28728,390000,576858,0.7,3,73,0,28,1,41373.9,1197371,Stable
21147,female,Mysore,22,30787,23583,80000,167203,0.09,1,72,0,15,2,25687.31,231596,Stable
21148,female,Jamshedpur,39,75144,42961,170000,949438,0.25,2,58,0,23,2,54552.73,361178,Stable
21149,male,Firozabad,69,215847,170169,490000,1378368,0.18,0,73,0,0,1,57482.38,313087,Stable
21150,female,Raipur,21,30511,17657,90000,54383,0.57,0,49,1,0,6,61137.3,20513,Stable
21151,female,Jammu,23,42668,13903,100000,28918,0.53,2,36,0,85,7,75640.45,23426,Decrease
21152,male,Daman,35,80441,52968,200000,1064656,0.99,0,54,32,0,3,60503.62,374513,Stable
21153,female,Meerut,36,96357,45061,220000,725031,0.12,0,88,2,0,1,26367.86,986744,Stable
21154,female,Shirdi,24,49073,27040,120000,219024,0.54,1,53,0,28,4,41261.65,192526,Stable
21155,female,Chandrapur,50,108703,88408,310000,450880,0.56,0,50,10,0,2,94731.74,427343,Stable
21156,female,Lucknow,25,25167,12107,70000,37289,0.37,2,71,3,0,2,17774.42,190941,Stable
21157,female,Raigarh,67,236489,11493,610000,207793,0.15,1,77,0,0,1,57292.24,452403,Increase
21158,female,Pune,27,32242,12677,80000,102556,0.69,1,60,0,0,4,34442.62,51884,Stable
21159,female,Visakhapatnam,41,140428,94081,280000,383850,0.07,2,72,0,0,1,53311.47,949665,Stable
21160,male,Shillong,24,26134,9717,60000,10688,0.26,2,35,4,0,7,33388.79,49975,Stable
21161,male,Panaji,30,33197,20779,70000,272204,0.26,3,56,29,22,3,27982.25,181115,Stable
21162,female,Ludhiana,21,29355,22453,70000,473309,0.35,0,64,0,75,2,26949.5,53154,Stable
21163,male,Aligarh,25,27404,10876,70000,11963,0.59,0,57,6,21,3,28743.43,186824,Stable
21164,female,Jamshedpur,58,154181,110887,380000,897075,0.09,0,81,0,24,0,55710.29,894668,Stable
21165,male,Satna,21,26536,10266,80000,72683,0.85,0,67,0,0,2,39810.61,133332,Stable
21166,female,Imphal,24,41154,27465,80000,579236,0.53,0,82,0,29,1,24956.06,210593,Stable
21167,male,Pune,27,36876,23526,80000,237142,0.15,0,71,0,0,1,19363.78,204393,Stable
21168,female,Belgaum,33,62530,8980,180000,135598,0.21,1,68,6,18,3,52413.24,121156,Stable
21169,male,Durgapur,50,108471,73927,300000,1558381,0.67,0,65,0,0,2,64393.21,347225,Stable
21170,male,Coimbatore,34,61503,17395,120000,105761,0.06,2,65,0,20,3,41167.14,256522,Stable
21171,female,Kanpur,26,36985,29343,100000,266434,0.05,0,71,0,0,2,28368.72,199074,Stable
21172,female,Dharwad,33,62589,0,160000,0,0.29,3,70,0,0,1,37683.34,211546,Stable
21173,male,Durgapur,27,33593,25496,70000,435471,0.18,3,77,0,0,2,22376.03,287086,Stable
21174,male,Thane,65,205549,105054,550000,2111585,0.09,1,86,0,0,0,45060.08,637765,Increase
21175,female,Solapur,28,49510,7265,130000,87761,0.79,0,88,1,0,1,26048.02,455825,Stable
21176,male,Vadodara,21,44348,32548,120000,751207,0.3,0,60,0,28,3,56383.05,87620,Stable
21177,female,Vadodara,33,62676,6914,150000,131919,0.81,2,67,0,0,3,58152.71,209653,Stable
21178,male,Indore,21,46141,27478,110000,194819,0.96,0,78,0,22,1,37079.51,187730,Stable
21179,male,Kavaratti,28,33067,25601,90000,386063,0.32,1,69,0,0,3,29804.47,95647,Stable
21180,female,Ghaziabad,25,28920,21866,70000,111297,0.99,3,79,5,0,1,20369.64,104954,Stable
21181,female,Bhopal,34,65245,53860,170000,1028726,0.28,1,63,0,20,3,55318.98,364376,Stable
21182,female,Kanpur,45,141758,38305,380000,578405,0.76,0,56,0,20,1,109004.01,355441,Stable
21183,male,Aurangabad,24,36623,32862,90000,232991,0.19,2,63,0,0,2,38631.61,79341,Stable
21184,male,Bhubaneswar,27,46862,32061,100000,387296,0.28,2,88,0,0,0,12400.49,435717,Increase
21185,male,Ambala,47,142827,12623,350000,177984,0.22,0,49,0,0,4,161724.77,60784,Increase
21186,female,Saharanpur,29,48605,33059,130000,267777,0.01,3,71,0,73,1,41306.71,198356,Stable
21187,male,Gurgaon,42,125779,2500,310000,5250,0.12,2,89,3,0,0,18291.52,1273956,Increase
21188,male,Bareilly,26,20890,17950,50000,396695,0.03,3,77,23,16,1,12239.95,252026,Stable
21189,female,Bilaspur,40,73256,21310,190000,193494,0.99,0,82,0,19,2,30702.99,264304,Stable
21190,male,Siliguri,38,92156,22397,190000,427334,0.07,6,40,0,0,6,97935.48,81596,Increase
21191,male,Ghaziabad,31,84838,71239,230000,933230,0.57,2,50,0,0,3,98656.0,251220,Stable
21192,female,Tirupati,25,24957,17803,50000,339681,0.73,0,45,3,0,6,39889.96,17339,Decrease
21193,female,Chandrapur,58,186996,1479,560000,7542,0.02,0,36,0,0,3,159169.37,95480,Increase
21194,female,Gurugram,34,92041,1331,180000,20084,0.11,3,84,0,0,2,43843.82,289457,Increase
21195,female,Patiala,36,66551,27664,170000,196414,0.88,3,66,0,0,2,71118.2,331058,Stable
21196,female,Erode,31,89664,72512,260000,1167443,0.72,7,78,0,30,2,69152.03,329436,Stable
21197,female,Firozabad,28,32558,29635,90000,91572,0.15,2,66,2,0,3,34400.05,165060,Stable
21198,female,Kochi,30,21194,11054,60000,56154,0.35,1,64,0,0,3,27483.03,95681,Stable
21199,female,Bangalore,37,57234,35874,120000,648601,0.09,4,81,0,0,1,34480.84,418771,Stable
21200,female,Bhubaneswar,56,168154,109701,420000,2424392,0.17,0,39,0,0,3,183117.68,42473,Increase
21201,male,Hyderabad,25,36895,33590,100000,406439,0.06,0,77,0,0,1,26864.27,259084,Stable
21202,female,Solapur,23,30698,18410,80000,388082,0.84,3,86,3,27,0,11424.89,475274,Stable
21203,female,Shimla,23,43693,34509,120000,452067,0.11,2,60,0,0,4,55408.01,94913,Stable
21204,male,Chennai,27,26586,23928,70000,432857,0.61,3,35,7,0,4,46662.01,21056,Stable
21205,female,Dispur,29,40816,33168,120000,168825,0.65,1,58,0,0,3,39936.74,122452,Stable
21206,male,Jaipur,28,43135,25757,120000,27817,0.68,2,44,0,0,5,74744.91,16989,Stable
21207,male,Kanpur,66,248157,62242,540000,192950,0.02,1,79,0,0,0,55190.44,200939,Increase
21208,female,Kurnool,21,43364,16365,100000,83461,0.67,1,77,0,0,1,25046.3,264737,Stable
21209,male,Bangalore,28,21804,14259,50000,243686,0.86,1,73,0,0,2,12318.83,240400,Stable
21210,female,Moradabad,24,26113,9345,60000,141016,0.08,1,74,0,0,2,16569.21,213371,Stable
21211,female,Kottayam,26,47924,24080,130000,146888,0.61,2,53,0,0,4,55461.2,62208,Stable
21212,male,Howrah,59,167625,123365,450000,503329,0.21,2,71,0,0,1,74629.69,629391,Stable
21213,male,Patna,27,31557,0,70000,0,0.23,0,43,0,24,4,52502.72,42740,Stable
21214,male,Siliguri,26,33684,28089,80000,508410,0.62,0,51,0,0,4,37478.78,118167,Stable
21215,female,Gaya,41,137431,14739,320000,207525,0.8,2,74,0,0,2,52275.75,697446,Stable
21216,female,Noida,26,23141,7298,50000,139245,0.06,0,79,0,0,1,15816.86,205711,Stable
21217,male,Kollam,35,91283,58571,220000,532996,0.09,1,70,0,0,1,60463.01,643812,Stable
21218,female,Raebareli,63,237329,138693,690000,429948,0.09,0,79,0,0,0,47923.73,204954,Increase
21219,female,Gandhinagar,26,43134,24324,100000,51080,0.21,2,71,2,78,1,23946.84,187661,Stable
21220,male,Port Blair,28,26679,18718,80000,207395,0.01,0,57,0,24,4,35004.24,107480,Stable
21221,male,Ghaziabad,56,180408,153421,420000,780912,0.79,1,71,0,0,0,78279.79,789604,Stable
21222,male,Satna,23,27706,9200,60000,74520,0.2,0,79,0,0,1,15458.53,131334,Stable
21223,male,Kochi,36,54569,21258,130000,448331,0.93,4,59,0,0,2,55163.43,268260,Stable
21224,male,Gangtok,29,20319,11009,50000,12109,0.42,1,52,0,0,4,20284.46,175234,Stable
21225,male,Dispur,41,121816,11591,260000,255929,0.07,1,87,0,0,1,24656.87,1172703,Increase
21226,male,Kottayam,40,84032,34625,190000,730241,0.1,4,52,0,0,3,77470.09,335546,Stable
21227,male,Saharanpur,27,34212,17071,80000,155004,0.11,2,78,29,0,2,25970.7,209315,Stable
21228,male,Jamshedpur,22,47794,34862,110000,630653,0.75,2,79,3,28,2,36139.99,110360,Stable
21229,male,Amritsar,56,157091,16016,330000,353633,0.08,0,74,0,0,1,64349.48,746771,Increase
21230,female,Dharwad,34,70301,11411,160000,206310,0.28,4,34,0,0,3,98197.01,84880,Stable
21231,female,Thiruvananthapuram,68,215020,13455,490000,68620,0.3,1,71,0,0,0,44661.51,445698,Increase
21232,male,Muzaffarpur,69,246884,188001,590000,2647054,0.16,1,77,0,0,0,62081.66,461090,Increase
21233,female,Coimbatore,21,46079,13201,140000,67193,0.84,3,75,0,0,1,29914.71,170068,Stable
21234,female,Amritsar,30,39854,13708,90000,152021,0.65,3,69,0,0,3,27777.9,63474,Stable
21235,female,Aizawl,43,115545,80456,300000,650889,0.72,2,56,0,0,2,80226.29,453762,Stable
21236,female,Srinagar,26,49210,26747,120000,323371,0.22,3,56,0,0,3,43674.35,152194,Stable
21237,female,Puducherry,27,25200,0,70000,0,0.01,0,74,0,16,2,17027.29,228679,Stable
21238,female,Patna,22,47361,21422,130000,215933,0.96,0,62,2,24,3,64270.39,98083,Stable
21239,male,Siliguri,21,31354,24765,90000,125806,0.88,1,32,0,87,4,69000.02,18886,Decrease
21240,male,Meerut,21,22522,12815,70000,218880,0.43,0,69,0,0,2,25986.72,117314,Stable
21241,female,Dhanbad,26,32423,25061,80000,202994,0.11,0,54,25,0,4,33566.37,115291,Stable
21242,female,Ludhiana,29,26703,15905,50000,80797,0.38,0,71,0,0,2,10943.81,137875,Stable
21243,male,Ambala,30,21561,18349,60000,38165,0.75,3,79,0,0,2,17735.84,286223,Decrease
21244,female,Satna,30,21253,9693,40000,10565,0.09,2,59,6,30,4,13487.89,112118,Stable
21245,female,Faridabad,27,46701,32147,100000,131159,0.2,2,67,0,0,3,34732.99,63589,Stable
21246,female,Muzzafarnagar,22,31528,20993,90000,190616,0.31,1,60,0,0,4,38198.36,191909,Stable
21247,female,Dharwad,58,160604,61456,370000,1418404,0.2,0,70,0,0,0,69023.89,733517,Stable
21248,female,Gwalior,26,36853,14521,90000,262539,0.84,3,79,0,90,1,29337.89,285238,Decrease
21249,male,Gurugram,24,34475,25292,70000,204865,0.81,0,70,0,0,2,23800.74,224642,Stable
21250,male,Faridabad,22,48504,20252,110000,123537,0.49,3,70,4,30,2,28526.28,197851,Stable
21251,female,Agra,28,25664,18602,70000,57666,0.24,0,72,0,0,2,17575.24,269720,Stable
21252,male,Vadodara,41,119823,72560,260000,1602850,0.07,1,78,32,0,2,40442.89,525461,Stable
21253,female,Delhi,28,46729,43444,120000,177251,0.91,1,64,0,30,4,46719.32,99117,Decrease
21254,female,Amritsar,25,47115,24095,130000,219023,0.09,3,77,0,0,2,40597.89,222640,Stable
21255,female,Muzzafarnagar,46,134023,97141,280000,1659168,0.21,0,72,0,0,1,64153.63,622957,Stable
21256,female,Panipat,37,91347,2267,220000,11516,0.03,2,70,0,0,2,52537.38,353117,Increase
21257,female,Coimbatore,56,198644,21730,480000,88658,0.01,1,79,0,0,1,76608.57,575781,Increase
21258,female,Ahmedabad,29,39471,3640,80000,65884,0.18,0,70,0,0,1,20983.1,160925,Increase
21259,female,Thiruvananthapuram,22,42452,10801,90000,55085,0.13,2,83,0,0,2,18410.58,208934,Stable
21260,female,Kolhapur,25,29027,25235,60000,178663,0.76,0,43,0,0,5,31506.61,27302,Decrease
21261,female,Shirdi,22,49163,45382,140000,1002034,0.89,1,58,0,19,3,57446.13,112597,Stable
21262,male,Ludhiana,62,240066,195720,710000,1777137,0.41,0,76,0,80,0,92855.41,524475,Stable
21263,female,Agra,26,23844,2607,60000,49793,0.6,1,65,0,0,2,24975.36,182044,Stable
21264,male,Bangalore,44,149422,73806,360000,1557306,0.12,3,52,0,0,2,75980.59,429276,Stable
21265,male,Pune,25,29434,13082,60000,53636,0.23,2,76,0,0,2,14221.09,138928,Stable
21266,female,Delhi,59,184302,91166,550000,2196188,0.26,1,78,0,85,0,99850.54,477521,Stable
21267,male,Meerut,37,87672,0,180000,0,0.19,0,64,2,0,3,50075.95,240525,Stable
21268,female,Noida,21,34113,26296,70000,54958,0.09,3,70,0,0,1,22468.78,150052,Stable
21269,female,Saharanpur,25,46384,27471,120000,249436,0.52,1,56,0,84,2,51016.2,133810,Stable
21270,female,Bikaner,27,45384,16639,100000,300833,0.11,0,69,0,0,2,44726.78,138649,Stable
21271,female,Jaipur,30,29529,10473,80000,42834,0.82,2,61,0,17,4,32646.97,146846,Stable
21272,male,Firozabad,23,43814,6295,100000,50926,0.19,1,58,0,68,3,46607.49,110636,Stable
21273,male,Panaji,21,26187,24755,70000,51985,0.0,2,52,3,30,4,27084.13,101738,Stable
21274,female,Delhi,22,46148,32705,100000,558928,0.07,2,70,0,0,1,33528.79,163917,Stable
21275,male,Aligarh,55,186779,1968,520000,25741,0.02,2,69,0,0,1,141723.27,496846,Increase
21276,male,Chennai,32,55863,15460,130000,171606,0.25,0,78,0,17,1,34091.19,243291,Stable
21277,male,Gwalior,34,61639,17439,160000,141081,0.25,0,73,0,0,2,42177.7,377059,Stable
21278,female,Muzzafarnagar,62,205924,51262,610000,414196,0.25,0,90,6,0,0,33956.73,891937,Increase
21279,male,Gurgaon,68,238926,48508,690000,877509,0.11,0,73,32,0,0,84559.43,461738,Increase
21280,male,Dhanbad,28,29185,17904,80000,216638,0.03,3,66,0,68,4,37851.66,58347,Stable
21281,male,Surat,39,79186,21577,190000,174773,0.06,3,81,0,0,1,52774.28,656660,Stable
21282,female,Firozabad,51,155825,100161,340000,2111393,0.19,0,79,0,0,1,42742.6,697819,Stable
21283,male,Jaipur,29,38939,18522,110000,205594,0.27,3,50,0,0,2,44905.52,124232,Stable
21284,male,Gurugram,26,38538,12207,110000,294066,0.2,3,68,0,0,2,37564.63,61766,Stable
21285,female,Gangtok,44,133381,15892,350000,176242,0.26,0,71,0,0,2,65395.93,708957,Stable
21286,male,Dehradun,60,187217,144028,470000,3180138,0.74,2,70,20,0,0,74372.81,801814,Stable
21287,female,Itanagar,28,36738,14848,90000,179363,0.17,1,78,0,0,1,28469.94,153913,Stable
21288,female,Panaji,38,92814,10243,240000,41996,0.63,0,69,0,0,3,76372.82,232962,Stable
21289,female,Mysore,38,56739,53101,150000,376486,0.07,4,50,0,0,2,52008.17,359955,Stable
21290,female,Coimbatore,34,91969,68795,240000,1176394,0.57,4,62,34,78,3,83651.26,196284,Stable
21291,female,Muzaffarpur,28,28080,20568,80000,187168,0.75,3,76,0,0,2,25399.95,247887,Decrease
21292,female,Nashik,45,104702,92654,260000,470682,0.96,0,90,6,0,0,38705.93,1200204,Stable
21293,male,Mumbai,22,44272,24168,120000,99088,0.06,3,70,0,0,2,41069.01,132480,Stable
21294,female,Bikaner,46,102249,25213,210000,354999,0.88,0,71,0,0,1,27018.67,511856,Stable
21295,male,Puducherry,67,243037,152152,660000,1077236,0.28,0,73,0,0,1,98166.14,581616,Stable
21296,male,Bangalore,28,28996,2484,60000,20070,0.71,2,45,6,22,8,44924.08,8109,Stable
21297,female,Jaipur,47,109899,102342,220000,2055027,0.23,2,72,0,0,2,25955.99,805624,Stable
21298,male,Gurgaon,24,28829,8691,80000,70397,0.46,0,69,0,78,4,33699.93,110368,Stable
21299,male,Raipur,28,29025,7062,80000,36016,0.0,0,39,24,0,6,45849.66,35077,Stable
21300,male,Ambala,60,176536,0,430000,0,0.12,2,83,0,0,0,55140.83,537755,Increase
21301,female,Amaravati,33,86667,58020,240000,758901,0.84,4,78,30,0,2,43093.79,475636,Stable
21302,male,Thane,48,109214,2023,250000,18368,0.84,1,51,0,0,1,87269.33,306785,Stable
21303,male,Bhubaneswar,25,47589,29907,110000,92711,0.33,2,75,0,0,1,23454.73,260559,Stable
21304,female,Thiruvananthapuram,47,130822,116567,300000,1758996,0.05,3,71,0,0,2,62297.5,695248,Stable
21305,male,Hoshiarpur,28,35500,11501,70000,127661,0.32,3,73,34,0,1,16066.43,224269,Stable
21306,male,Gwalior,31,93319,63653,220000,1024176,0.01,3,72,0,21,2,47720.38,433677,Stable
21307,male,Surat,56,152327,100756,450000,1418644,0.21,0,31,0,0,3,177610.67,93254,Stable
21308,female,Surat,26,34594,5945,80000,60044,0.51,2,71,0,26,2,26551.54,276148,Stable
21309,male,Jammu,26,49375,3713,120000,78307,0.63,2,52,0,0,2,42106.85,148496,Stable
21310,male,Lucknow,37,79583,41046,210000,701065,0.1,0,73,15,0,1,53073.23,422948,Stable
21311,female,Imphal,39,82855,39602,170000,201970,0.99,0,75,0,0,1,26471.15,578341,Stable
21312,female,Ghaziabad,28,21923,12075,50000,37191,0.24,3,40,16,0,5,25339.54,32527,Stable
21313,female,Bhopal,37,77590,54375,190000,603018,0.11,1,88,0,0,1,28749.32,822181,Increase
21314,male,Shimla,59,174117,5534,400000,72440,0.02,0,85,0,0,1,29792.79,895404,Increase
21315,female,Firozabad,51,183008,115570,430000,1743951,0.07,0,81,0,16,0,55183.27,674160,Stable
21316,female,Raigarh,67,230355,151773,500000,315687,0.33,0,89,0,0,0,34005.36,559824,Increase
21317,female,Bhilwara,26,24686,13601,70000,82830,0.11,3,74,0,25,2,14818.94,291318,Stable
21318,male,Ambala,64,212088,25317,510000,306335,0.2,0,85,0,0,0,30019.49,805236,Increase
21319,female,Gwalior,28,29830,16780,80000,135582,0.04,1,82,0,29,1,20045.33,296296,Stable
21320,female,Saharanpur,67,230018,185348,620000,572725,0.06,1,84,0,0,1,71864.31,580002,Stable
21321,female,Howrah,23,42654,30742,130000,125427,0.54,3,74,0,0,2,34597.48,273647,Stable
21322,female,Bhubaneswar,29,26967,17751,70000,19526,0.79,1,61,0,0,2,25224.31,177743,Stable
21323,female,Delhi,22,29304,8563,90000,26459,0.54,1,72,0,0,1,29706.48,200685,Stable
21324,male,Shillong,28,32351,28690,90000,662452,0.42,0,37,0,0,7,65421.49,47328,Decrease
21325,male,Ghaziabad,25,41698,13603,110000,286751,1.0,0,57,1,22,4,41136.41,121742,Stable
21326,female,Jalandhar,56,152318,39042,400000,120249,0.08,1,77,0,0,0,61020.72,901242,Increase
21327,female,Jalna,21,28394,5450,80000,114940,0.87,3,57,0,17,4,24309.61,69391,Stable
21328,female,Raebareli,27,43127,19947,120000,201464,0.18,3,80,0,30,1,31548.26,145186,Stable
21329,male,Vijayawada,70,227333,189125,590000,1719146,0.05,1,54,0,0,1,125712.91,169201,Increase
21330,male,Bhilwara,23,32180,27015,90000,218821,0.1,0,74,0,0,1,28453.96,129698,Stable
21331,male,New Delhi,41,120301,37968,350000,79353,0.11,0,79,0,0,2,64165.31,929372,Stable
21332,male,Durgapur,67,226010,69197,580000,1320970,0.27,0,65,0,0,1,132174.92,109120,Stable
21333,female,Amritsar,30,36460,25470,80000,27507,0.06,3,54,12,29,4,25366.58,131275,Stable
21334,female,Bhilwara,26,42614,39268,110000,474750,0.33,0,77,17,0,2,23794.36,144385,Stable
21335,female,Gurgaon,30,41057,35932,120000,506641,0.8,1,38,0,0,6,63829.75,2840,Decrease
